id,result,status,true_status,transcript,duration,call_status,prompt,is_single_no_answer
5690804,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; human: слушаю; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно",29,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2",True
5698047,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; human: говорите; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?",22,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail",True
5698143,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; human: слушаю вас; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",47,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
5699890,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; human: кто это у вас мой номер почему вы звоните мне; bot: Компания ""t2"", ваш сотовый оператор. Ранее вы нас знали как ""Теле2"".; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",52,200 OK,"hello_main, hello_repeat, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
5719005,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; human: могли бы перезвонить через 3 часа у меня сейчас возможности; bot: У меня один короткий вопрос по вашему договору. Мм…; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?",21,200 OK,"hello_main, hello_default, clarification_main, clarification_main_tail",True
5731396,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; human: добрый день меня зовут ога корпоративный отдел компании теле 2 вам удобно сейчас; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",46,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
5732555,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: хорошо скажите а вы с какой целью звоните; bot: У меня короткий вопрос по вашему договору, буквально минута.; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",51,200 OK,"hello_main, hello_wrong_time, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
5741637,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; human: алло хорошо; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?",15,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail",True
5746330,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: зачем; bot: Компания ""t2"", ваш сотовый оператор. Ранее вы нас знали как ""Теле2"".; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?",21,200 OK,"hello_main, hello_repeat, clarification_main, clarification_main_tail",True
5748374,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; human: алло люры день; bot: У меня один короткий вопрос по вашему договору. Мм…; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",53,200 OK,"hello_main, hello_default, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
5750694,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; human: говорите; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",48,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
5761294,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; human: слышно; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?",23,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail",True
5763517,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: значит интересно; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",47,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
5764068,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; human: я вас не расслышал повторите; bot: Компания ""t2"", ваш сотовый оператор. Ранее вы нас знали как ""Теле2"".; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",54,200 OK,"hello_main, hello_repeat, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
5768323,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; human: да да да; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?",16,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail",True
5791161,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: добрый день; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",48,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
5793710,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; human: пожалуйста подождите; bot: У меня один короткий вопрос по вашему договору. Мм…; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?",33,200 OK,"hello_main, hello_default, clarification_main, clarification_main_tail, clarification_null_1",True
5797682,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; human: звонили потом я буду; bot: У меня один короткий вопрос по вашему договору. Мм…; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",49,200 OK,"hello_main, hello_default, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
5835515,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; human: плохо слышно; bot: Компания ""t2"", ваш сотовый оператор. Ранее вы нас знали как ""Теле2"".; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?",21,200 OK,"hello_main, hello_repeat, clarification_main, clarification_main_tail",True
5877101,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; human: кто это; bot: Компания ""t2"", ваш сотовый оператор. Ранее вы нас знали как ""Теле2"".; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",49,200 OK,"hello_main, hello_repeat, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
5899245,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; human: каждый раз сама думаю на эту тему но ответа так и не нахожу; bot: У меня один короткий вопрос по вашему договору. Мм…; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",49,200 OK,"hello_main, hello_default, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
5900744,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; human: хорошо; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?",19,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail",True
5921605,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: да; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?",16,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail",True
5928171,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; human: сейчас не мот ответить возможно он занят его телефон; bot: У меня короткий вопрос по вашему договору, буквально минута.; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",58,200 OK,"hello_main, hello_wrong_time, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
5942553,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; human: ну говорите; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?",34,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_null_1",True
5966399,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; human: я что то подобное; bot: У меня один короткий вопрос по вашему договору. Мм…; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",55,200 OK,"hello_main, hello_default, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
5969650,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: да; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?",17,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail",True
6016223,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: добрый день слушаю вас; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",47,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
6022662,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; human: слушаю; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",48,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
6035496,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; human: по вопросу; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?",21,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail",True
6117165,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Это Ольга из компании t2. Мы с вами созванивались уже, но разговор прервался. Удобно сейчас?; human: да ольга что вы хотите; bot: У меня короткий вопрос по вашему договору, буквально минута.; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?",23,200 OK,"hello_main_recall, hello_wrong_time, clarification_main, clarification_main_tail",True
6130737,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; human: возможно он занят его разрядился или находится в беззвучном режиме; bot: У меня короткий вопрос по вашему договору, буквально минута.; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",67,200 OK,"hello_main, hello_wrong_time, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
6283549,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; human: это после 5 я с вами поговорю; bot: У меня один короткий вопрос по вашему договору. Мм…; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?",37,200 OK,"hello_main, hello_default, clarification_main, clarification_main_tail",True
6286443,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; human: да слышу; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?",20,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail",True
6370928,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; human: добрый день слушаю вас; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",48,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
6382260,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; human: алло; bot: У меня один короткий вопрос по вашему договору. Мм…; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?",22,200 OK,"hello_main, hello_default, clarification_main, clarification_main_tail",True
6398653,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; human: алло добрый день; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",58,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
6425649,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; human: говорите говорите; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",55,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
6434906,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: откуда у вас мой номер а вы не робот; bot: Компания ""t2"", ваш сотовый оператор. Ранее вы нас знали как ""Теле2"".; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",49,200 OK,"hello_main, hello_repeat, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
6435050,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Компания t2, меня зовут Ольга. Звоню по корпоративному договору, меня хорошо слышно?; human: здравствуйте слушаю вас; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?",24,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail",True
6436776,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; bot: Алло, слышно меня?; bot: Аааллооо.; human: говорите; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",67,200 OK,"hello_main, hello_null_1, hello_null_2, hello_thanks, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
6440140,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; human: повторите пожалуйста; bot: Компания ""t2"", ваш сотовый оператор. Ранее вы нас знали как ""Теле2"".; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",62,200 OK,"hello_main, hello_repeat, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
6457923,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; human: здравствуйте; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",48,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
6468687,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; human: здравствуйте; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",46,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
6519580,сброс на предложении,угроза оттока не определена,,"bot: Добрый день! Корпоративный отдел компании t2, меня зову Ольга. Меня слышно, да?; human: алло да; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?",14,200 OK,"hello_main, hello_thanks, clarification_main, clarification_main_tail",True
6521103,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Меня зовут Ольга, корпоративный отдел компании t2. Вам удобно сейчас минуту уделить?; human: нет; bot: У меня короткий вопрос по вашему договору, буквально минута.; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",50,200 OK,"hello_main, hello_wrong_time, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
6522429,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Это Ольга из компании t2. Мы с вами созванивались уже, но разговор прервался. Удобно сейчас?; human: добрый день; bot: Отлично!; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",56,200 OK,"hello_main_recall, hello_thanks, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
6524870,проблемы с распознаванием,угроза оттока не подтверждена,,"bot: Добрый день! Это компания t2, корпоративный отдел, Ольга. Минуту уделите, пожалуйста?; human: алло; bot: У меня один короткий вопрос по вашему договору. Мм…; bot: Дело в том, что мы заметили снижение трафика по вашему контракту.; bot: Подскажите, пожалуйста, планируете ли вы пользоваться нашими услугами дальше?; bot: Алло?; bot: Вас не слышно; bot: Извините, что-то со связью, повторите, пожалуйста.; bot: Какие-то проблемы со связью. Всего вам доброго, до свидания!",53,200 OK,"hello_main, hello_default, clarification_main, clarification_main_tail, clarification_null_1, clarification_null_2, clarification_null_3, bad_connection_hangup",True
